id,title,author,publisher,pubplace,keywords,date
A12143,"Loves crueltie A tragedy, as it vvas presented by her Majesties Servants, at the private House in Drury Lane. Written by James Shirley Gent.","Shirley, James, 1596-1666.",Printed by Tho Cotes for Andrew Crooke,London,No Keywords,1640
A12151,St. Patrick for Ireland. The first part. Written by Iames Shirley,"Shirley, James, 1596-1666.",Printed by I Raworth for R Whitaker,London,"Patrick, --  Saint, 373?-463? --  Drama --  Early works to 1800.",1640
A18407,Eastward hoe As it was playd in the Black-friers. By the Children of her Maiesties Reuels. Made by George Chapman. Ben: Ionson. Ioh: Marston.,"Jonson, Ben, 1573?-1637. aut; Chapman, George, 1559?-1634.; Marston, John, 1575?-1634. aut",Printed by George Eld for William Aspley,At London,No Keywords,1605
A18419,A pleasant comedy entituled: An humerous dayes myrth As it hath beene sundrie times publikely acted by the right honourable the Earle of Nottingham Lord high Admirall his seruants. By. G.C.,"Chapman, George, 1559?-1634.",Printed by Valentine Syms,At London,No Keywords,1599
A18415,"May-day A vvitty comedie, diuers times acted at the Blacke Fryers. VVritten by George Chapman.","Chapman, George, 1559?-1634.",Printed by William Stansby for Iohn Browne dwelling in Fleetstreete in Saint Dunstones Church yard,London,No Keywords,1611
A14870,"A monumental columne, erected to the liuing memory of the euer-glorious Henry, late Prince of Wales. . . By Iohn Webster","Tourneur, Cyril, 1575?-1626. Three elegies.; Webster, John, 1580?-1625?",Printed by N O kes for William Welby dwelling in Pauls Church yard at the signe of the Swan,London,"Henry Frederic, --  Prince of Wales --  Poetry --  Early works to 1800.",1613
A15352,The miseries of inforst mariage As it is now playd by his Maiesties Seruants. By George Wilkins.,"Wilkins, George, fl. 1607.",Printed by William Jaggard for George Vincent and are to be sold at his shop in Woodstreet,London,No Keywords,1607
A18411,Euthymiæ raptus; or The teares of peace with interlocutions. By Geo. Chapman.,"Chapman, George, 1559?-1634.",Printed by H umphrey L ownes for Rich Bonian and H Walley and are to be solde at the spread eagle neere the great north door of S Pauls Church,At London,No Keywords,1609
A18403,Bussy d'Ambois a tragedie: as it hath been often presented at Paules.,"Chapman, George, 1559?-1634.",Printed at Eliot s Court Press for William Aspley,London,"Bussy d'Amboise, 1549?-1579 --  Drama --  Early works to 1800.",1607
A11152,"A merrie and pleasant comedy: never before printed, called A shoo-maker a gentleman As it hath beene sundry times acted at the Red Bull and other theaters, with a generall and good applause. Written by W.R. Gentleman.","Rowley, William, 1585?-1642?",Printed by I Okes and are to be sold by Iohn Cowper at his shop at the east end of St Pauls Church at the signe of the Holy Lambe,London,No Keywords,1638
A12136,The example As it vvas presented by her Majesties Servants at the private house in Drury-Lane. Written by Iames Shirly.,"Shirley, James, 1596-1666.",Printed by Iohn Norton for Andrew Crooke and William Cooke,London,No Keywords,1637
A16924,"The northern lasse a comoedie. As it hath beene often acted with good applause, at the Globe, and Black-Fryers. By his Maiesties Servants. VVritten by Richard Brome.","Brome, Richard, d. 1652?",Printed by Aug Mathevves and are to be sold by Nicholas Vavasour dwelling at the little south dore of St Pauls Church,London,No Keywords,1632
A12128,"The bird in a cage A comedie. As it hath beene presented at the Phœnix in Drury-Lane. The author Iames Shirley, servant to Her Majesty.","Shirley, James, 1596-1666.",Printed by B Alsop and T Fawcet for William Cooke and are to be sold at his shop neere Furnivals Inne Gate in Holborne,London,No Keywords,1633
A12155,"The vvedding As it was lately acted by her Maiesties Seruants, at the Phenix in Drury Lane. Written by Iames Shirley, Gent.","Shirley, James, 1596-1666.",Printed by Nicholas Okes for Iohn Groue and are to be sold at his shop at Furniualls Inne Gate in Holborne,London,No Keywords,1629
A18427,"The ball A comedy, as it vvas presented by her Majesties Servants, at the private House in Drury Lane. Written by George Chapman, and Iames Shirly.","Chapman, George, 1559?-1634.; Shirley, James, 1596-1666.",Printed by Tho Cotes for Andrew Crooke and William Cooke,London,No Keywords,1639
A18401,Andromeda liberata. Or the nuptials of Perseus and Andromeda. By George Chapman.,"Chapman, George, 1559?-1634.",Printed at Eliot s Court Press for Laurence L Isle and are to be sold at his shop in St Paules Church yard at the signe of the Tigers head,London,"Somerset, Robert Carr, --  Earl of, d. 1645. -- Somerset, Frances Howard Carr, --  Countess of, 1593-1632.",1614
A18413,The gentleman vsher. By George Chapman,"Chapman, George, 1559?-1634.",Printed by V alentine S immes for Thomas Thorppe,At London,No Keywords,1606
A12138,"The gratefull seruant A comedie. As it was lately presented with good applause at the priuate House in Drury-Lane, by her Majesties Servants. Written by Iames Shirley Gent.","Shirley, James, 1596-1666.",Printed by B ernard A lsop and T homas F awcet for Iohn Groue and are to be sold at his shop at Furnivals Inne gate,London,No Keywords,1630
A12145,"The maides revenge A tragedy. As it hath beene acted with good applause at the private house in Drury Lane, by her Majesties Servants· VVritten by Iames Shirley Gent.","Shirley, James, 1596-1666.",Printed by T homas C otes for William Cooke and are to be sold at his shop in Furnivalls Inne Gate in Holbourne,London,No Keywords,1640
A18425,"Caesar and Pompey a Roman tragedy, declaring their vvarres. Out of whose euents is euicted this proposition. Only a iust man is a freeman. By George Chapman.","Chapman, George, 1559?-1634.",Printed by Thomas Harper and are to be sold by Godfrey Edmonson and Thomas Alchorne,London,"Rome --  History --  Civil war, 49-48 B.C. --  Drama.",1631
A12157,The vvittie faire one· A comedie. As it was presented at the Private House in Drury Lane. By her Maiesties Servants. By Iames Shirley.,"Shirley, James, 1596-1666.",Printed by B ernard A lsop and T homas F awcet for Wil Cooke and are to be sold at his shop neere Furnivals Inne Gate in Holborne,London,No Keywords,1633
A12149,A pastorall called the Arcadia Acted by her Majesties Servants at the Phænix in Drury Lane. Written by Iames Shirly Gent.,"Sidney, Philip, Sir, 1554-1586. Arcadia.; Shirley, James, 1596-1666.",Printed by J ohn D awson for Iohn Williams and F Eglesfeild and are to be sould at the signe of the Crane in Pauls Church yard,London,No Keywords,1640
A19260,"Greenes Tu quoque, or, The cittie gallant As it hath beene diuers times acted by the Queenes Maiesties seruants, written by Io. Cooke Gent.","Cooke, Jo., fl. 1614.; Heywood, Thomas, d. 1641.; Greene, Thomas, d. 1612.",By Nicholas Okes for Iohn Trundle,Printed at London,No Keywords,1614
A14872,"The tragedy of the Dutchesse of Malfy As it was presented priuatly, at the Black-Friers; and publiquely at the Globe, by the Kings Maiesties Seruants. The perfect and exact coppy, with diuerse things printed, that the length of the play would not beare in the presentment. VVritten by Iohn Webster.","Webster, John, 1580?-1625?",Printed by Nicholas Okes for Iohn Waterson and are to be sold at the signe of the Crowne in Paules Church yard,London,No Keywords,1623
A39228,"Indian dialogues for their instruction in that great service of Christ, in calling home their country-men to the knowledge of God, and of themselves, and of Iesus Christ.","Eliot, John, 1604-1690.",s n,Printed at Cambridge,Indians of North America --  New England --  Missions. -- Missions --  New England --  Early works to 1800.,1671
A39224,"Communion of churches, or, The divine management of gospel-churches by the ordinance of councils constituted in order according to the Scriptures as also the way of bringing all Christian parishes to be particular Reforming Congregationall Churches, humbly proposed as ... a means of uniting those two holy and eminent parties the Presbyterians and the Congregationals ... / written by John Eliot.","Eliot, John, 1604-1690.",Printed by Marmaduke Johnson,Cambridge Mass,Church polity. -- Christian union.,1665
A39226,"A further account of the progress of the Gospel amongst the Indians in New England: being a relation of the confessions made by several Indians (in the presence of the elders and members of several churches) in order to their admission into church-fellowship. Sent over to the corporation for propagating the Gospel of Jesus Christ amongst the Indians in New England at London, by Mr John Elliot one of the laborers in the word amonsgt them.","Eliot, John, 1604-1690.",printed by John Macock,London,"Indians of North America --  Massachusetts --  Early works to 1800. -- Missions --  American --  Early works to 1800. -- Massachusetts --  History --  Colonial period, ca. 1600-1775 --  Early works to 1800.",1660
A39222,Sir Iohn Eliot his grave and learned speech spoken in the high court of Parliament desiring an orderlie proceeding in matters of religion and that it may not be onely disputed of but firmely established as it ought to be : expressing the misprision and errour whereby,"Eliot, John, Sir, 1592-1632.",Printed for V V,London,Great Britain --  Religion --  17th century.,1641
A31675,"The tragedy of Alphonsus, Emperour of Germany as it hath been [v]ery often a[cte]d (with great appl[ause]) at the privat house in Black-Friers by His Maiesties servants / by George Chapman, Gent.","Chapman, George, 1559?-1634.; Peele, George, 1556-1596.",Printed for Humphrey Moseley,London,No Keywords,1654
A39898,"The sun's-darling a moral masque : as it hath been often presented at Whitehall by Their Majesties servants, and after at the Cock-pit in Drury Lane, with great applause / written by John Foard and Tho. Decker, Gent.","Dekker, Thomas, ca. 1572-1632.; Ford, John, 1586-ca. 1640.",Printed by J Bell for Andrew Penneycuicke,London,No Keywords,1656
A39229,"A late and further manifestation of the progress of the gospel amongst the Indians in Nevv-England declaring their constant love and zeal to the truth : with a readiness to give accompt of their faith and hope, as of their desires in church communion to be partakers of the ordinances of Christ : being a narrative of the examinations of the Indians, about their knowledge in religion, by the elders of the churches / related by Mr. John Eliot.","Society for Propagation of the Gospel in New England.; Eliot, John, 1604-1690.; Walton, William, d. 1668. Examination of the Indians at Roxbury.",Printed by M S,London,Indians of North America --  Massachusetts --  Missions --  Early works to 1800. -- Massachuset Indians --  Missions --  Early works to 1800.,1655
A39225,"A further accompt of the progresse of the Gospel amongst the Indians in New-England, and of the means used effectually to advance the same set forth in certaine letters sent from thence declaring a purpose of printing the Scriptures in the Indian tongue into which they are already translated : with which letters are likewise sent an epitome of some exhortations delivered by the Indians at a fast, as testimonies of their obedience tot he Gospell : as also some helps directing the Indians how to improve naturall reason unto the knowledge of the true God.","Eliot, John, 1604-1690.; Pierson, Abraham, 1608-1678. Some helps for the Indians shewing them how to improve their natural reason.; Company for Propagation of the Gospel in New England and the Parts Adjacent in America.",Printed by M Simmons for the Corporation of New England,London,Massachuset Indians --  Missions. -- Indians of North America --  Massachusetts.,1659
A31672,Revenge for honour a tragedie / by George Chapman.,"Glapthorne, Henry. Paraside. 1654.; Chapman, George, 1559?-1634.",s n,London,No Keywords,1654
A33819,"A Collection of letters and poems microform / written by several persons of honour and learning, upon divers important subjects, to the late Duke and Dutchess of Newcastle.","Newcastle, William Cavendish, Duke of, 1592-1676.; Newcastle, Margaret Cavendish, Duchess of, 1624?-1674.",Printed by Langly Curtis,London,No Keywords,1678
A39223,"A brief narrative of the progress of the Gospel amongst the Indians in New-England, in the year 1670 given in by the Reverend Mr. John Elliot, minister of the gospel there, in a letter by him directed to the right worshipfull the commissioners under His Majesties Great-Seal for propagation of the gospel amongst the poor blind natives in those United Colonies.","Eliot, John, 1604-1690.; Company for Propagation of the Gospel in New England and the Parts Adjacent in America.",Printed for John Allen,London,Massachuset Indians --  Missions. -- Indians of North America --  New England.,1671
A39233,"Poems, or, Epigrams, satyrs, elegies, songs and sonnets, upon several persons and occasions","Eliot, John.",Printed for Henry Brome,London,No Keywords,1658
A29632,The beggars chorus in the jovial crew,"Brome, Richard, d. 1652?",Printed for J Clerk,London,No Keywords,1683
A27204,"Wit withovt money a comedie, as it hath been presented with good applause at the private house in Drury Lane, by Her Majesties servants / written by [brace] Francis Beamount [sic] and John Flecher ...","Fletcher, John, 1579-1625.; Beaumont, Francis, 1584-1616.",Printed for Andrew Crooke,London,No Keywords,1661
A20093,The wonder of a kingdome. Written by Thomas Dekker,"Dekker, Thomas, ca. 1572-1632.",Printed by Robert Raworth for Nicholas Vavasour and are to bee sold at his shop in the Inner Temple neere the church doore,London,No Keywords,1636
A20081,"Satiro--mastix. Or The vntrussing of the humorous poet As it hath bin presented publikely, by the Right Honorable, the Lord Chamberlaine his seruants; and priuately, by the Children of Paules. By Thomas Dekker.","Dekker, Thomas, ca. 1572-1632.",Printed by Edward Allde for Edward VVhite and are to bee solde at his shop neere the little north doore of Paules Church at the signe of the Gun,London,"Jonson, Ben, 1573?-1637 --  Drama.",1602
A20056,The double PP. A papist im armes. Bearing ten seuerall sheilds. Encountred by the protestant. at ten seuerall weapons. A Iesuite marching before them.,"Dekker, Thomas, ca. 1572-1632.",Imprinted by T homas C reede and are to be sold by Iohn Hodgets at his shop in Paules Church yard,London,Catholic Church --  Controversial literature.,1606
A20072,Nevves from hell brought by the Diuells carrier. Tho: Dekker.,"Dekker, Thomas, ca. 1572-1632.",Printed by R B lower S Stafford and Valentine Simmes for VV Ferebrand and are to be sold at his shop in Popes head Alley neere vnto the Royall Exchaunge,London,England --  Social life and customs.,1606
A21218,"Ortho-epia Gallica Eliots fruits for the French: enterlaced vvith a double nevv inuention, vvhich teacheth to speake truely, speedily and volubly the French-tongue. Pend for the practise, pleasure, and profit of all English gentlemen, who will endeuour by their owne paine, studie, and dilligence, to attaine the naturall accent, the true pronounciation, the swift and glib grace of this noble, famous, and courtly language.","Eliot, John.",Printed by Richard Field for Iohn VVolfe,London,French language --  Conversation and phrase books --  English --  Early works to 1800.,1593
A20060,The guls horne-booke: By T. Deckar,"Dekker, Thomas, ca. 1572-1632.; Dedekind, Friedrich, d. 1598. Grobianus.",By Nicholas Okes for R S ergier,Imprinted at London,London (England) --  Social life and customs.,1609
A20046,"Lanthorne and candle-light. Or, The bell-mans second nights-walke In which he brings to light, a brood of more strange villanies than ener [sic] were till this yeare discouered.","Dekker, Thomas, ca. 1572-1632.",Printed by Edward Allde for Iohn Busby and are to be solde at his shop in Fleete streete in Saint Dunstanes Church yard,London,Crime --  England --  London --  Early works to 1800. -- Criminals --  England --  London --  Early works to 1800. -- Cant --  Early works to 1800.,1609
A20054,"The dead tearme. Or, VVestminsters complaint for long vacations and short termes Written in manner of a dialogue betweene the two cityes London and Westminster. The contentes of this discourse is in the page following. By T. Dekker.","Dekker, Thomas, ca. 1572-1632.",Printed by W Jaggard and are to be sold by Iohn Hodgets at his house in Pauls Churchyard,London,"London (England) --  Social life and customs. -- Westminster (London, England) --  Social life and customs.",1608
A20062,"The honest whore with, the humours of the patient man, and the longing vvife. Tho: Dekker.","Dekker, Thomas, ca. 1572-1632.; Middleton, Thomas, d. 1627.",Printed by V alentine S immes and others for Iohn Hodgets and are to be solde at his shop in Paules church yard,London,No Keywords,1604
A20101,"Iests to make you merie with the coniuring vp of Cock VVatt, (the walking spirit of Newgate) to tell tales. Vnto which is added, the miserie of a prison, and a prisoner. And a paradox in praise of serieants. Written by T.D. and George Wilkins.","Dekker, Thomas, ca. 1572-1632.; Wilkins, George, fl. 1607. aut",By N icholas O kes for Nathaniell Butter dwelling neere to St Austins Gate at the signe of the pide Bull,Imprinted at London,English wit and humor. -- London (England) --  Social life and customs --  Early works to 1800.,1607
A20083,"The shomakers holiday. Or The gentle craft VVith the humorous life of Simon Eyre, shoomaker, and Lord Maior of London. As it was acted before the Queenes most excellent Maiestie on New-yeares day at night last, by the right honourable the Earle of Notingham, Lord high Admirall of England, his seruants.","Dekker, Thomas, ca. 1572-1632.",Printed by Valentine Sims dwelling at the foote of Adling hill neere Bainards Castle at the signe of the White Swanne and are there to be sold,London,No Keywords,1600
A20091,"VVarres, vvarre[s,] vvarres","Dekker, Thomas, ca. 1572-1632.",By Nicholas Okes for I G rismand,Imprinted at London,War poetry.,1628
A20066,"If it be not good, the Diuel is in it A nevv play, as it hath bin lately acted, vvith great applause, by the Queenes Maiesties Seruants: at the Red Bull. Written by Thomas Dekker.","Dekker, Thomas, ca. 1572-1632.",Printed by Thomas Creede for I ohn T rundle And are to be sold by Edward Marchant at his shop against the Crosse in Pauls Church yarde,London,No Keywords,1612
A20078,"The ravens almanacke foretelling of a [brace] plague, famine, and ciuill warre, that shall happen this present yeare 1609, not only within this kingdome of Great Britaine, but also in France, Germany, Spaine, and other parts of Christendome : with certaine remedies, rules, and receipts, how to preuent or at least to abate the edge of these vniuersall calamities.","Dekker, Thomas, ca. 1572-1632.",Printed by E A for Thomas Archer and arto bee solde at his shop in the Popes head pallace nere the Royall Exchange,London,"Almanacs, English --  Anecdotes.",1609
A20042,"The belman of London Bringing to light the most notorious villanies that are now practised in the kingdome. Profitable for gentlemen, lawyers, merchants, citizens, farmers, masters of housholdes, and all sorts of seruants to mark, and delightfull for all men to reade.","Dekker, Thomas, ca. 1572-1632.",By E Allde for Nathaniell Butter,Printed at London,Crime --  England --  London --  Early works to 1800. -- Criminals --  England --  London --  Early works to 1800. -- Cant --  Early works to 1800.,1608
A20095,"VVorke for armorours: or, The peace is broken Open warres likely to happin this yeare 1609: Written by Thomas Dekker.","Dekker, Thomas, ca. 1572-1632.",Printed by Nicholas Okes for Nathaniel Butter dwelling in Poules Church yard at the signe of the Pide bull neere S Austins gate,London,No Keywords,1609
A20087,"A strange horse-race at the end of which, comes in the catch-poles masque. And after that the bankrouts banquet: vvhich done, the Diuell, falling sicke, makes his last will and testament, this present yeare. 1613. VVritten by Thomas Dekker.","Dekker, Thomas, ca. 1572-1632.",Printed by Nicholas Okes for Ioseph Hunt and are to bee sold at his shop in Bedlem neere Moore field Gate,London,London (England) --  Social life and customs --  Early works to 1800.,1613
A29634,"The court begger a comedie acted at the Cock-pit by His Majesties servants, anno 1632 / written by Richard Brome.","Brome, Richard, d. 1652?",Printed for Richard Marriot and Tho Dring and are to be sold at their shops,London,No Keywords,1653
A20076,"The pleasant comedie of old Fortunatus As it was plaied before the Queenes Maiestie this Christmas, by the Right Honourable the Earle of Nottingham, Lord high Admirall of England his seruants.","Dekker, Thomas, ca. 1572-1632.",Printed by S S tafford for William Aspley dwelling in Paules Church yard at the signe of the Tygers head,London,No Keywords,1600
A20867,Iacke Drums entertainment: or The comedie of Pasquill and Katherine As it hath bene sundry times plaide by the Children of Powles.,"Marston, John, 1575?-1634.",Printed By Thomas Creede for Richard Oliue dwelling in Long Lane,At London,No Keywords,1601
A20073,"The Owles almanacke prognosticating many strange accidents which shall happen to this kingdome of Great Britaine this yeere, 1618 : calculated as well for the meridian mirth of London, as any other part of Great Britaine : found in an Iuy-bush written in old characters / and now published in English by the painefull labours of Mr. Iocundary Merry-braines.","Dekker, Thomas, ca. 1572-1632.; Merry-braines, Jocundary.; L. L.",Printed by E G for Lawrence Lisle and are to be sold at his shop in Pauls Church yard at the signe of the Tygres head,London,"Almanacs, English --  Anecdotes.",1618
A21219,"The suruay or topographical description of France with a new mappe, helping greatly for the surueying of euery particular country, cittye, fortresse, riuer, mountaine, and forrest therein: collected out of sundry approued authors: very amply, truly, and historically digested, for the pleasure of those who desire to be throughly acquainted in the state of the kingdome & dominion of France.","Eliot, John.; Duetecum, Baptista, engraver.; Plancius, Petrus, d. 1622, cartographer.",Imprinted by Iohn Wolfe and are to bee sold at his shop at Poules chayne,London,France --  Description and travel --  To 1600 --  Early works to 1800.,1592
A20057,Foure birds of Noahs arke viz. 1. The dove. 2. The eagle. 3. The pellican. 4. The phoenix. ...,"Dekker, Thomas, ca. 1572-1632.",Printed by H B allard for Nathaniel Butter and are to be sold at his shop neere S Austins Gate,London,Prayers.,1609
A20038,"The bachelers banquet: or A banquet for bachelers vvherein is prepared sundry daintie dishes to furnish their tables, curiously drest, and seriously serued in. Pleasantly discoursing the variable humours of vvomen, their quicknesse of wittes, and vnsearchable deceits.","La Sale, Antoine de, b. 1388?, attributed name.; Dekker, Thomas, ca. 1572-1632, attributed name.; Tofte, Robert, 1561-1620, attributed name.",Printed by T C reede and are to be solde by T Pauier,London,Women --  Humor --  Early works to 1800.,1604
A27196,"Philaster, or, Love lies a bleeding a tragi-comedy, as it is now acted at His Majesty's Theatre Royal ...","Fletcher, John, 1579-1625.; Settle, Elkanah, 1648-1724.; Beaumont, Francis, 1584-1616.",Printed for R Bentley,London,English drama --  Early works to 1800.,1695
A20092,The vvhore of Babylon As it was acted by the Princes Seruants. Written by Thomas Dekker.,"Dekker, Thomas, ca. 1572-1632.",Printed at Eliot s Court Press for Nathaniel Butter,London,"Elizabeth --  I, --  Queen of England, 1533-1603 --  Drama --  Early works to 1800.",1607
A20080,"A rod for run-awayes Gods tokens, of his feareful iudgements, sundry wayes pronounced vpon this city, and on seuerall persons, both flying from it, and staying in it. Expressed in many dreadfull examples of sudden death ... By Tho. D.","Dekker, Thomas, ca. 1572-1632.",By G Purslowe for Iohn Trundle and are to be sold at his shop in Smithfield,Printed at London,Plague --  England --  London --  Early works to 1800. -- London (England) --  History --  17th century --  Early works to 1800.,1625
A20082,"The seuen deadly sinnes of London drawne in seuen seuerall coaches, through the seuen seuerall gates of the citie bringing the plague with them. Opus septem dierum. Tho: Dekker.","Dekker, Thomas, ca. 1572-1632.",Printed by E dward A llde and S Stafford for Nathaniel Butter and are to be solde at his shop neere Saint Austens gate,At London,Crime --  England --  London --  Early works to 1800. -- Criminals --  England --  London --  Early works to 1800. -- London (England) --  Social life and customs --  Early works to 1800.,1606
A20090,"Troia-Noua triumphans London triumphing, or, The solemne, magnificent, and memorable receiuing of that worthy gentleman, Sir Iohn Svvinerton Knight, into the citty of London, after his returne from taking the oath of maioralty at Westminster, on the morrow next after Simon and Iudes day, being the 29. of October. 1612. All the showes, pageants, chariots of triumph, with other deuices, (both on the water and land) here fully expressed. By Thomas Dekker.","Dekker, Thomas, ca. 1572-1632.",Printed by Nicholas Okes and are to be sold by Iohn Wright dwelling at Christ Church gate,London,"Swinerton, John, --  Sir.",1612
A29640,"Lachrymæ musarum The tears of the muses : exprest in elegies / written by divers persons of nobility and worth upon the death of the most hopefull, Henry Lord Hastings ... ; collected and set forth by R.B.","Dryden, John, 1631-1700.; Brome, Richard, d. 1652?",Printed by Tho Newcomb,London,"Huntingdon, Henry Hastings, --  Earl of, 1586-1643 --  Poetry. -- Elegiac poetry, English.",1649
A20100,"Vvest-vvard hoe As it hath been diuers times acted by the Children of Paules. By Tho: Decker, and Iohn Webster.","Dekker, Thomas, ca. 1572-1632.; Webster, John, 1580?-1625? aut",By William Jaggard and to be sold by Iohn Hodgets dwelling in Paules Churchyard,Printed at London,No Keywords,1607
A20047,"O per se O. Or A new cryer of Lanthorne and candle-light Being an addition, or lengthening, of the Bell-mans second night-walke. In which, are discouered those villanies, which the bell-man (because hee went i'th darke) could not see: now laid open to the world. Together with the shooting through the arme, vsed by counterfeit souldiers: the making of the great soare, (commonly called the great cleyme:) the mad-mens markes: their phrase of begging: the articles and oathes giuen to the fraternitie of roagues, vagabonds, and sturdy beggers at their meetings. And last of all, a new canting-song.","Dekker, Thomas, ca. 1572-1632.",By Thomas Snodham for Iohn Busbie and are to be sould at his shop in S Dunstans Church yard in Fleete street,Printed at London,Crime --  England --  London --  Early works to 1800. -- Criminals --  England --  London --  Early works to 1800. -- Cant --  Early works to 1800.,1616
A20055,"Dekker his dreame In which, beeing rapt with a poeticall enthusiasme, the great volumes of heauen and hell to him were opened, in which he read many wonderfull things.","Dekker, Thomas, ca. 1572-1632.",Printed by Nicholas Okes,London,Eschatology --  Poetry.,1620
A29635,"The damoiselle, or, The new ordinary a comedy.","Brome, Richard, d. 1652?",Printed by T R for Richard Marriott and Thomas Dring,London,No Keywords,1653
A29644,The queenes exchange a comedy acted with generall applause at the Black-friers by His Majesties servants / written by Richard Brome.,"Brome, Richard, d. 1652?",Printed by Henry Brome,London,No Keywords,1657
A20094,"The vvonderfull yeare. 1603 Wherein is shewed the picture of London, lying sicke of the plague. At the ende of all (like a mery epilogue to a dull play) certaine tales are cut out in sundry fashions, of purpose to shorten the liues of long winters nights, that lye watching in the darke for vs.","Dekker, Thomas, ca. 1572-1632.",Printed by Thomas Creede and are to be solde in Saint Donstones Church yarde in Fleet streete by N Ling J Smethwick and J Browne,London,Plague --  England --  London --  Early works to 1800. -- London (England) --  History --  17th century --  Early works to 1800.,1603
A20098,"North-vvard hoe Sundry times acted by the Children of Paules. By Thomas Decker, and Iohn Webster.","Dekker, Thomas, ca. 1572-1632.; Webster, John, 1580?-1625? aut",By G Eld,Imprinted at London,No Keywords,1607
A20051,"The blacke rod, and the vvhite rod (justice and mercie,) striking, and sparing, [brace] London.","Dekker, Thomas, ca. 1572-1632.",Printed by B A and T F for Iohn Covvper,London,Plague --  England --  Early works to 1800.,1630
A20075,"Penny-vvis[e] pound foolish or, a Bristovv diamond, set in t[wo] rings, and both crack'd Profitable for married men, pleasant for young men, a[nd a] rare example for all good women.","Dekker, Thomas, ca. 1572-1632.",Printed by A ugustine M athewes for Edward Blackmore and are to be sould in Pauls Church yard at the signe of the Angell,At London,No Keywords,1631
A20067,A knights coniuring Done in earnest: discouered in iest. By Thomas Dekker.,"Dekker, Thomas, ca. 1572-1632.; Dekker, Thomas, ca. 1572-1632. Newes from hell.",Printed by T homas C reede for VVilliam Barley and are to be solde at his shop in Gratious streete,London,London (England) --  Social life and customs.,1607
A20053,"Brittannia's honor brightly shining in seuerall magnificent shevves or pageants, to celebrate the solemnity of the Right Honorable Richard Deane, at his inauguration into the majoralty of the honourable citty of London, on Wednesday, October 29th. 1628. At the particular cost, and charges of the right vvorshipfull, worthy, and ancient Society of Skinners. Inuented by Tho. Dekker.","Dekker, Thomas, ca. 1572-1632.",N Okes and J Norton,London,"Deane, Richard, --  Sir.",1628
A20065,"The second part of The honest whore with the humours of the patient man, the impatient wife: the honest whore, perswaded by strong arguments to turne curtizan againe: her braue refuting those arguments. And lastly, the comicall passages of an Italian bridewell, where the scæne ends. Written by Thomas Dekker.","Dekker, Thomas, ca. 1572-1632.",Printed by Elizabeth All de for Nathaniel Butter,London,No Keywords,1630
A20077,The pleasant comodie of patient Grisill As it hath beene sundrie times lately plaid by the right honorable the Earle of Nottingham (Lord high Admirall) his seruants.,"Dekker, Thomas, ca. 1572-1632.; Haughton, William, d. 1605. aut; Chettle, Henry, d. 1607? aut; Boccaccio, Giovanni, 1313-1375.",Imprinted by E Allde for Henry Rocket and are to be solde at the long shop vnder S Mildreds Church in the Poultry,London,No Keywords,1603
A20069,"The magnificent entertainment giuen to King Iames, Queene Anne his wife, and Henry Frederick the Prince, vpon the day of his Maiesties tryumphant passage (from the Tower) through his honourable citie (and chamber) of London, being the 15. of March. 1603. As well by the English as by the strangers: vvith the speeches and songes, deliuered in the seuerall pageants. Tho. Dekker.","Dekker, Thomas, ca. 1572-1632.",Bby T homas C reede Humphrey Lownes Edward Allde and others for Tho Man the yonger,Imprinted at London,No Keywords,1604
A29637,"A joviall crew, or, The merry beggars presented in a comedie at Drury-Lane, in the yeer 1641 / written by Richard Brome.","Brome, Richard, d. 1652?",Printed by J Y for E D and N E,London,No Keywords,1652
A20088,"A tragi-comedy: called, Match mee in London As it hath beene often presented; first, at the Bull in St. Iohns-street; and lately, at the Priuate-House in Drury-Lane, called the Phœnix Written by Tho: Dekker.","Dekker, Thomas, ca. 1572-1632.",Printed by B Alsop and T Favvcet for H Seile at the Tygers head in St Pauls Church yard,London,No Keywords,1631
A20096,"The famous history of Sir Thomas VVyat With the coronation of Queen Mary, and the coming in of King Philip. As it was plaied by the Queens Maiesties Seruants. Written by Thomas Dickers, and Iohn Webster.","Dekker, Thomas, ca. 1572-1632.; Webster, John, 1580?-1625? aut",Printed by E dward A llde for Thomas Archer and are to be solde at his shop in the Popes head Pallace nere the Royall Exchange,London,"Wyatt, Thomas, --  Sir, 1521?-1554 --  Drama. -- Grey, Jane, --  Lady, 1537-1554 --  Drama.",1607
A20356,"A description of loue With certaine epigrams. Elegies. and sonnets. And also Mast. Iohnsons answere to Master Withers. With the crie of Ludgate, and the song of the begger.","Johnson, Richard, 1573-1659?, attributed name.; Jonson, Ben, 1573?-1637, attributed name.",Printed by M iles F lesher for Francis Coules at the vpper end of the Old Baily neere Newgate,London,No Keywords,1629
